"","Compound","Catalog.No.","Rack.Number","M.w.","CAS.Number","Form","Targets..as.supplied.","Target.class..11Mar15.","Molecule.Type","Target.Species","Target.Type","Information","Smiles","Max.Solubility.in.DMSO","URL","Pathway","Plate","Position","Screen","phenotypic_Marker","NA","Elapsed","0","2","4","6","8","10","12","14","16","18","20","22","24","26","28","30","32","34","36","38","40","42","44","46","phenotypic_Marker","NA","Elapsed","0","2","4","6","8","10","12","14","16","18","20","22","24","26","28","30","32","34","36","38","40","42","44","46"
"105","Tandutinib (MLN518)","S1043","L1700-01",562.7,"387867-13-2","free base","FLT3","KIT,PDGFR,FLT3","Synthetic small molecule","Mammalian","Kinase","Tandutinib (MLN518, CT53518) is a potent FLT3 antagonist with IC50 of 0.22 μM, also inhibits PDGFR and c-Kit, 15 to 20-fold higher potency for FLT3 versus CSF-1R and &gt;100-fold selectivity for the same target versus FGFR, EGFR and KDR. Phase 1/2.","C1=C(C(=CC2=C1N=CN=C2N3CCN(CC3)C(NC4=CC=C(C=C4)OC(C)C)=O)OC)OCCCN5CCCCC5",10,"http://www.selleckchem.com/products/Tandutinib-(MLN518).html","Angiogenesis",1,"e9","C2C12 Diff Tunicamycin","Con",NA,"E9","99.88651","99.77535","99.72948","99.75512","99.69316","99.656","99.69833","99.8159","99.70905","99.767","99.95966","99.87164","99.90045","99.91282","100","99.95564","99.97823","99.92629","100","99.97906","100","99.98114","99.95626","99.97871","SG",NA,"E9","63.1173","64.97369","67.29417","72.86335","86.78629","127.6269","169.8598","199.562","218.59","225.5515","227.4079","235.2976","241.3308","275.6741","299.8072","338.7914","374.0628","378.7038","374.0628","371.2782","357.8194","353.1784","345.7528","331.8299"
"106","PD173074","S1264","L1700-03",523.67,"219580-11-7","free base","VEGFR,FGFR","FGFR,VEGFR","Synthetic small molecule","Mammalian","Kinase","PD173074 is a potent FGFR1 inhibitor with IC50 of ~25 nM and also inhibits VEGFR2 with IC50 of 100-200 nM, ~1000-fold selective for FGFR1 than PDGFR and c-Src.","N1=C(N=C2C(=C1)C=C(C(=N2)NC(NC(C)(C)C)=O)C3=CC(=CC(=C3)OC)OC)NCCCCN(CC)CC",190,"http://www.selleckchem.com/products/PD-173074.html","Angiogenesis",1,"e10","C2C12 Diff Tunicamycin","Con",NA,"E10","99.69247","99.82067","99.7641","99.69067","99.72776","99.76438","99.71451","99.9343","99.7978","99.95531","99.94451","100","100","100","100","100","100","100","100","100","100","100","100","100","SG",NA,"E10","99.78102","100.2451","90.03497","81.21711","86.32218","96.53233","126.6987","155.0087","173.1085","182.3904","203.7389","211.1645","226.9438","262.2152","293.7739","337.3991","336.0068","349.4656","338.3273","317.4429","301.1995","278.4586","260.3589","244.5795"
"107","Entinostat (MS-275)","S1053","L1700-01",376.41,"209783-80-2","free base","HDAC","HDAC","Synthetic small molecule","Mammalian","Epigenetic enzyme","Entinostat (MS-275) strongly inhibits HDAC1 and HDAC3 with IC50 of 0.51 μM and 1.7 μM, compared with HDACs 4, 6, 8, and 10. Phase 1/2.","C1=C(C=CC(=C1)C(NC2=CC=CC=C2N)=O)CNC(OCC3=CN=CC=C3)=O",199,"http://www.selleckchem.com/products/MS-275.html","Epigenetics",1,"e11","C2C12 Diff Tunicamycin","Con",NA,"E11","99.84229","99.87448","99.8139","99.64101","99.70933","99.85086","99.90412","100","99.97768","100","99.92173","100","99.95288","100","99.95758","99.97982","99.93775","100","99.93224","100","100","99.97761","100","100","SG",NA,"E11","84.00169","84.92989","87.71448","88.64268","94.67594","124.8423","177.7495","210.7004","240.4026","236.2258","253.3974","257.5742","245.9718","252.0051","251.541","260.3589","276.1382","268.7126","267.7844","283.0996","292.3816","306.7686","330.9017","345.2887"
"108","Amisulpride","S1280","L1700-03",369.48,"71675-85-9","free base","Dopamine Receptor","Dopamine Receptor","Synthetic small molecule","Mammalian","Receptor","Amisulpride is an atypical antipsychotic used to treat psychosis in schizophrenia and episodes of mania in bipolar disorder.","C1C(N(CC1)CC)CNC(C2=CC(=C(C=C2OC)N)S(CC)(=O)=O)=O",200,"http://www.selleckchem.com/products/Amisulpride.html","Neuronal Signaling",1,"e12","C2C12 Diff Tunicamycin","Con",NA,"E12","99.60647","99.72424","99.60453","99.60336","99.51231","99.48841","99.58084","99.67975","99.65945","99.69619","99.70097","99.57635","99.84126","99.89948","99.78323","99.85045","99.78108","99.90716","99.87599","99.93623","99.79165","99.78269","99.75166","99.66671","SG",NA,"E12","94.67594","96.06824","97.46053","91.42726","95.60414","103.4938","104.8861","118.809","134.5883","140.1575","154.5446","186.1032","205.1312","239.0103","256.6461","270.1049","284.956","288.2047","305.3763","305.3763","277.9946","261.287","252.0051","239.9386"
"109","SL-327","S1066","L1700-01",335.35,"305350-87-2","free base","MEK","MEK","Synthetic small molecule","Mammalian","Kinase","SL327 is a selective inhibitor for MEK1/2 with IC50 of 0.18 μM/ 0.22 μM, no activity towards Erk1, MKK3, MKK4, c-JUN, PKC, PKA, or CamKII;capable of transport through the blood-brain barrier.","C1=CC=CC(=C1C(F)(F)F)/C(=C(/SC2=CC=C(C=C2)N)N)C#N",11,"http://www.selleckchem.com/products/SL327.html","MAPK",1,"e13","C2C12 Diff Tunicamycin","Con",NA,"E13","99.87234","99.93789","99.87006","99.75795","99.66573","99.83863","99.80416","99.7862","99.8921","99.8072","99.82274","99.76127","99.89114","99.88395","99.91338","99.93181","99.95323","99.91365","99.90094","100","99.83207","99.92394","99.7929","99.90198","SG",NA,"E13","105.8143","112.3117","109.9912","102.1015","96.06824","134.1243","161.9701","177.2854","163.8265","155.0087","170.788","213.9491","254.7897","292.3816","327.653","359.2117","384.2729","416.7598","420.4726","428.8263","419.0803","403.301","392.6267","370.8141"
"110","Camptothecin","S1288","L1700-03",348.35,"7689-03-4","free base","Topoisomerase","TOP1","Natural product","Mammalian","Nucleic acid metabolism","Camptothecin is a specific inhibitor of DNA topoisomerase I (Topo I) with IC50 of 0.68 μM. Phase 2.","O1C([C@@](C2=C(C1)C(N3C(=C2)C4=C(C3)C=C5C(=N4)C=CC=C5)=O)(CC)O)=O",10,"http://www.selleckchem.com/products/Camptothecine.html","DNA Damage",1,"e14","C2C12 Diff Tunicamycin","Con",NA,"E14","99.85777","99.88637","99.8566","99.69986","99.66919","99.73239","99.87296","99.94701","99.92594","100","99.97603","99.95827","99.97382","100","99.96738","99.95448","99.97424","99.96006","99.93506","100","100","99.97928","99.88505","99.88934","SG",NA,"E14","107.2066","98.38873","103.4938","92.35545","90.03497","97.46053","123.45","154.5446","195.8493","222.7669","252.9333","264.0716","271.4972","285.8842","303.5199","322.5479","338.7914","351.7861","374.0628","398.1959","421.8649","456.2081","487.3026","521.6459"
"111","SB203580","S1076","L1700-01",377.43,"152121-47-6","free base","p38 MAPK","p38 MAPK","Synthetic small molecule","Mammalian","Kinase","SB203580 is a p38 MAPK inhibitor with IC50 of 0.3-0.5 μM, 10-fold less sensitive to SAPK3(106T) and SAPK4(106T) and blocks PKB phosphorylation with IC50 of 3-5 μM. ","N1=CC=C(C=C1)C2=C(N=C(N2)C3=CC=C(C=C3)S(C)=O)C4=CC=C(C=C4)F",198,"http://www.selleckchem.com/products/SB-203580.html","MAPK",1,"e15","C2C12 Diff Tunicamycin","Con",NA,"E15","99.60722","99.78419","99.66705","99.46389","99.56606","99.4038","99.25142","99.67616","99.63535","99.13702","99.44877","99.31455","99.29486","99.19263","99.61876","99.63631","99.39786","99.3884","99.39448","99.73418","99.54043","99.60999","99.47992","99.39005","SG",NA,"E15","87.25038","90.49906","89.57087","78.89662","79.36072","97.46053","129.4833","148.5113","159.6496","174.0367","187.9596","199.0979","203.2748","218.1259","235.2976","264.9998","293.7739","327.1889","366.1731","403.765","431.6109","453.4235","458.9927","473.3797"
"112","Ifosfamide","S1302","L1700-03",261.09,"3778-73-2","free base","DNA/RNA Synthesis","DNA/RNA Metabolism","Synthetic small molecule","Mammalian","Nucleic acid metabolism","Ifosfamide is a nitrogen mustard alkylating agent used in the treatment of cancer.","C1COP(N(C1)CCCl)(NCCCl)=O",199,"http://www.selleckchem.com/products/Ifosfamide.html","DNA Damage",1,"e16","C2C12 Diff Tunicamycin","Con",NA,"E16","99.60017","99.4505","99.62782","99.56094","99.43868","99.61758","99.53642","99.49207","99.78793","99.66801","99.62822","99.9283","99.77943","99.95979","99.93265","99.91786","99.86385","99.87103","99.94888","99.73309","99.83641","99.64986","99.69495","99.81093","SG",NA,"E16","83.5376","88.17857","78.89662","65.90189","64.50959","97.46053","114.6321","119.2731","131.3397","135.5166","149.4395","180.0699","213.9491","242.7231","250.1487","276.6023","297.9508","303.0558","280.3151","261.7511","250.6128","245.9718","234.8335","216.2696"
"113","NVP-ADW742","S1088","L1700-01",453.58,"475488-23-4","free base","IGF-1R","IGF1R","Synthetic small molecule","Mammalian","Kinase","NVP-ADW742 is an IGF-1R inhibitor with IC50 of 0.17 μM, &gt;16-fold more potent against IGF-1R than InsR;  little activity to HER2, PDGFR, VEGFR-2, Bcr-Abl and c-Kit.","C12=C(N=CN=C1N)N(C=C2C3=CC(=CC=C3)OCC4=CC=CC=C4)[C@@H]5C[C@H](C5)CN6CCCC6",22,"http://www.selleckchem.com/products/NVP-ADW742.html","Protein Tyrosine Kinase",1,"e17","C2C12 Diff Tunicamycin","Con",NA,"E17","99.72742","99.5175","99.45775","99.04791","99.46603","99.46445","99.82516","99.67072","99.90031","99.53565","99.71304","99.83917","100","100","100","100","100","100","100","100","100","100","100","100","SG",NA,"E17","133.1961","128.091","119.7372","109.063","119.7372","151.76","198.6339","210.7004","215.3414","222.3028","218.1259","224.1592","244.1154","284.956","332.7581","398.66","442.7493","489.6231","524.8946","545.779","559.2378","568.5198","576.4094","570.3762"
"114","Doxazosin Mesylate","S1324","L1700-03",547.58,"77883-43-3","mesylate","Adrenergic Receptor","Adrenergic Receptor","","Mammalian","Receptor","Doxazosin mesylate is an alpha-1 adrenergic receptor blocker.","C12(=CC(=C(C=C1C(=NC(=N2)N3CCN(CC3)C(C4COC5=C(O4)C=CC=C5)=O)N)OC)OC).S(=O)(O)(=O)C",27,"http://www.selleckchem.com/products/Doxazosin-mesylate.html","Neuronal Signaling",1,"e18","C2C12 Diff Tunicamycin","Con",NA,"E18","99.81756","99.71803","99.81273","99.84713","99.68839","99.72424","99.62008","99.6638","99.84299","99.89196","99.95144","99.83159","99.95938","99.92401","99.88802","99.95461","100","99.97851","100","100","100","99.93506","99.95709","99.98009","SG",NA,"E18","86.78629","85.39399","87.71448","85.39399","82.1453","89.10677","109.063","124.3782","116.0244","131.3397","144.3344","168.0034","205.5953","245.9718","264.9998","290.0611","314.6583","336.4709","336.0068","322.5479","302.5917","294.7021","281.2433","268.7126"
"115","BTZ043 Racemate","S1097","L1700-01",431.39,"957217-65-1","Racemate","Others","Other","Synthetic small molecule","Bacteria","Other","BTZ043 racemate is a decaprenylphosphoryl-β-D-ribose 2'-epimerase (DprE1) inhibitor acting as a new antimycobacterial agent that kill Mycobacterium tuberculosis.","C1(=CC(=C2C(=C1)C(N=C(S2)N3CCC4(CC3)OCC(O4)C)=O)[N+](=O)[O-])C(F)(F)F",50,"http://www.selleckchem.com/products/BTZ043.html","Others",1,"e19","C2C12 Diff Tunicamycin","Con",NA,"E19","99.75816","99.75","99.8166","99.86301","99.80893","99.77425","99.91904","99.7869","100","99.9734","99.94874","99.97997","99.88084","99.98086","99.98003","99.98016","99.96097","100","99.97305","99.96477","100","99.94833","99.97976","100","SG",NA,"E19","80.75301","83.5376","86.32218","68.68647","64.50959","74.71974","101.1733","121.5936","126.6987","140.1575","157.7932","174.5008","184.7109","200.9543","221.8387","237.154","245.9718","250.1487","246.9","236.6899","225.0874","206.5235","209.3081","212.0927"
"116","Flupirtine maleate","S1334","L1700-03",420.39,"75507-68-5","maleate","DNA/RNA Synthesis","Potassium Channel","","Mammalian","Channel","Flupirtine maleate is the salt form of Flupirtine, which is a centrally acting non-opioid analgesia, is a selective neuronal potassium channel opener that also has NMDA receptor antagonist properties. Phase 2.","C1(=CC=C(C=C1)CNC2=NC(=C(C=C2)NC(=O)OCC)N)F.OC(/C=C/C(O)=O)=O",199,"http://www.selleckchem.com/products/Flupirtine-maleate.html","DNA Damage",1,"e20","C2C12 Diff Tunicamycin","Con",NA,"E20","99.67443","99.77259","99.63229","99.56046","99.40511","99.24416","99.33915","99.56758","99.6924","99.53186","99.72018","99.62387","99.76693","99.8217","99.70531","99.93375","99.81715","99.77542","99.85542","99.95026","100","99.90585","99.95821","99.88235","SG",NA,"E20","64.04549","65.43778","64.04549","59.40451","65.90189","87.71448","122.5218","136.9088","124.8423","132.2679","145.7267","168.0034","202.8107","241.3308","281.7073","299.343","320.2274","336.0068","326.2607","327.1889","322.5479","307.2327","283.5638","274.2818"
"117","OSU-03012 (AR-12)","S1106","L1700-01",460.45,"742112-33-0","free base","PDK-1","PDK1","Synthetic small molecule","Mammalian","Kinase","OSU-03012 is a potent inhibitor of recombinant PDK-1 with IC50 of 5 μM and 2-fold increase in potency over OSU-02067.","C12=C(C=CC3=C1C=CC(=C3)C4=CC(=NN4C5=CC=C(C=C5)NC(CN)=O)C(F)(F)F)C=CC=C2",23,"http://www.selleckchem.com/products/OSU-03012.html","PI3K/Akt/mTOR",1,"e21","C2C12 Diff Tunicamycin","Con",NA,"E21","99.39426","99.53684","99.55825","99.54105","99.37962","99.51301","99.69688","99.42971","99.55023","99.46307","99.22633","99.39917","99.52033","99.73405","99.59639","99.94907","99.6412","99.66131","99.95814","99.79049","99.75118","99.92685","99.80293","99.89555","SG",NA,"E21","94.67594","96.99644","91.42726","77.96842","92.35545","117.4167","126.6987","134.5883","131.3397","138.7652","150.3677","172.6444","209.7722","246.9","285.8842","304.9122","311.8737","318.3711","319.7634","322.0839","339.2555","347.6092","362.4604","362.9245"
"118","TG100-115","S1352","L1700-03",346.34,"677297-51-7","free base","PI3K","PI3K","Synthetic small molecule","Mammalian","Kinase","TG100115 is a PI3Kγ/δ inhibitor with IC50 of 83 nM/235 nM, with little effect on PI3Kα/β. Phase 1/2.","C1(=C(N=C2C(=N1)C(=NC(=N2)N)N)C3=CC=CC(=C3)O)C4=CC(=CC=C4)O",25,"http://www.selleckchem.com/products/TG100-115.html","PI3K/Akt/mTOR",1,"e22","C2C12 Diff Tunicamycin","Con",NA,"E22","99.84264","99.86267","99.88995","99.7972","99.88927","99.91198","99.90501","100","99.95951","100","99.98032","99.94032","100","100","99.98009","100","100","100","100","100","100","99.97623","100","100","SG",NA,"E22","78.89662","87.71448","78.43253","71.93516","76.57613","100.2451","131.3397","147.119","148.0472","155.4727","171.2521","199.0979","251.0769","288.2047","308.1609","321.6198","334.1504","354.1066","342.9683","336.0068","320.2274","285.8842","273.3536","264.5357"
"119","Suvorexant (MK-4305)","S7279","L1700-21",450.92,"1030377-33-3","free base","OX Receptor","OX Receptor","Synthetic small molecule","Mammalian","Signaling-related","Suvorexant (MK-4305) is a potent dual OX receptor antagonist with Ki of 0.55 nM and 0.35 nM for OX1 receptor and OX2 receptor, respectively. Phase 3.","C1=C(C=C2C(=C1)OC(=N2)N3CC[C@H](N(CC3)C(C4=CC(=CC=C4N5N=CC=N5)C)=O)C)Cl",22,"http://www.selleckchem.com/products/suvorexant-mk.html","GPCR &amp; G Protein",1,"e23","C2C12 Diff Tunicamycin","Con",NA,"E23","99.31331","99.58596","99.24506","99.02995","99.15672","98.73051","98.46243","98.31647","98.20367","98.00093","98.86211","98.70896","99.04903","99.04426","98.82909","99.20016","99.26592","98.9501","98.99597","98.91557","99.28912","98.61895","98.83379","98.51181","SG",NA,"E23","57.08403","63.1173","64.04549","66.83008","71.00696","88.64268","106.7425","124.3782","126.6987","137.3729","161.0419","193.9929","239.4744","276.1382","302.5917","328.5812","329.5094","326.2607","323.0121","323.0121","320.6916","302.1277","287.7406","284.4919"
"120","IWP-L6","S7301","L1700-21",472.58,"1427782-89-5","free base","Wnt/beta-catenin","PORCN","","Mammalian","Signaling-related","IWP-L6 is a highly potent Porcn inhibitor with EC50 of 0.5 nM.","C12=C(C(N(C(=N1)SCC(NC3=NC=C(C=C3)C4=CC=CC=C4)=O)C5=CC=CC=C5)=O)SCC2",52,"http://www.selleckchem.com/products/iwp-l6.html","Stem Cells &amp;  Wnt",1,"e24","C2C12 Diff Tunicamycin","Con",NA,"E24","99.31856","99.56274","99.56255","99.30011","99.26385","99.02443","98.6079","98.21479","98.00695","97.99064","97.96487","97.80317","98.08244","98.35626","98.10551","98.40392","97.71676","97.30824","96.69794","96.80281","95.63785","95.86385","94.63271","93.6575","SG",NA,"E24","82.1453","85.39399","90.03497","76.11204","82.1453","93.28365","97.92463","107.6707","110.9194","125.7705","145.2626","181.9263","221.3746","256.6461","280.3151","297.0226","319.2993","332.294","354.1066","360.1399","364.3167","350.3938","347.6092","349.9297"
"121","JNJ-38877605","S1114","L1700-02",377.35,"943540-75-8","free base","c-Met","MET","Synthetic small molecule","Mammalian","Kinase","JNJ-38877605 is an ATP-competitive inhibitor of c-Met with IC50 of 4 nM, 600-fold selective for c-Met than 200 other tyrosine and serine-threonine kinases. Phase 1.","N1=CC=CC2=C1C=CC(=C2)C(C3N4C(=NN=3)C=CC(=N4)C5C=NN(C=5)C)(F)F",98,"http://www.selleckchem.com/products/JNJ-38877605.html","Protein Tyrosine Kinase",1,"f1","C2C12 Diff Tunicamycin","Con",NA,"F1","99.35773","99.53435","99.52841","99.5675","99.63666","99.34958","99.08971","99.08812","99.03224","98.88172","98.63464","98.7004","98.37885","98.29927","97.45233","97.40453","97.45226","96.53217","96.59303","95.9904","93.77023","91.97951","91.58806","89.35551","SG",NA,"F1","83.0735","90.49906","79.82481","77.04023","82.1453","96.53233","98.38873","93.74775","103.0297","115.0962","142.478","181.9263","221.8387","239.4744","257.5742","272.8895","280.3151","290.9893","287.7406","290.5252","285.4201","273.8177","257.5742","250.1487"
"122","MGCD-265","S1361","L1700-04",517.6,"875337-44-3","free base","Tie-2,VEGFR,c-Met","MET,RON,VEGFR,TIE2","Synthetic small molecule","Mammalian","Kinase","MGCD-265 is a potent, multi-target and ATP-competitive inhibitor of c-Met and VEGFR1/2/3 with IC50 of 1 nM, 3 nM/3 nM/4 nM, respectively; also inhibits Ron and Tie2. Phase 1/2.","C1(=CC=CC=C1)CC(NC(NC2=CC=C(C(=C2)F)OC3=C4C(=NC=C3)C=C(S4)C5N=CN(C=5)C)=S)=O",200,"http://www.selleckchem.com/products/MGCD-265.html","Protein Tyrosine Kinase",1,"f2","C2C12 Diff Tunicamycin","Con",NA,"F2","98.97607","98.83841","98.62945","98.68706","98.25955","98.15532","97.63345","97.3503","97.60133","97.78086","97.8277","97.65044","97.76877","98.303","99.10732","99.19995","99.71941","99.67645","99.82082","99.88416","99.81349","99.88181","99.86418","99.97838","SG",NA,"F2","60.79681","64.97369","63.1173","66.36598","82.60941","116.9526","129.4833","142.9421","137.837","127.6269","132.2679","142.9421","167.5393","185.6391","197.2415","213.485","221.3746","227.4079","223.231","234.3694","232.513","214.4132","204.6671","192.1365"
"123","Mocetinostat (MGCD0103)","S1122","L1700-02",396.44,"726169-73-9","free base","HDAC","HDAC","Synthetic small molecule","Mammalian","Epigenetic enzyme","Mocetinostat (MGCD0103) is a potent HDAC inhibitor with most potency for HDAC1 with IC50 of 0.15 μM, 2- to 10- fold selectivity against HDAC2, 3, and 11, and no activity to HDAC4, 5, 6, 7, and 8. Phase 1/2.","C(C1C=CC(=CC=1)CNC2N=C(C=CN=2)C3C=NC=CC=3)(=O)NC4C(=CC=CC=4)N",32,"http://www.selleckchem.com/products/MGCD0103(Mocetinostat).html","Epigenetics",1,"f3","C2C12 Diff Tunicamycin","Con",NA,"F3","99.49732","99.60329","99.82095","99.78545","99.74427","99.65807","99.63569","99.40987","99.80444","99.66048","99.80388","99.86896","99.65482","99.81715","99.91026","99.92552","99.81322","99.6964","99.80423","99.97726","99.84353","99.98038","100","99.9772","SG",NA,"F3","74.25565","85.85809","78.89662","78.43253","82.60941","118.3449","189.3519","248.7564","298.879","315.5865","314.6583","294.238","299.343","302.1277","308.625","338.7914","366.6372","404.6933","449.2466","498.9051","543.9226","588.476","624.2115","647.4164"
